Item_name,Item_href,Brand,Model,Energy_Efficiency,Capacity,Noise_Level,Installation_Type,Part_No,Color,Control_Console,Voltage,Wattage,ASIN,Best_Sellers_Rank_Category_AC,Best_Sellers_Rank_Category_home_kitchen,MRP,Offer_Price,No_of_Reviews,Review_1,Review_2,Review_3,Review_4,Review_5,Review_6,Review_7,Review_8,good_service,bad_service,good_installation,bad_installation,good_cooling,bad_cooling,noise
"Daikin FT 50 MV16 R-22 Split AC (1.5 Ton, 4 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Daikin-FT-50-MV16-R-22/dp/B00NKYNEG0/ref=sr_1_945/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-945,Daikin,FT 50 MV16 R-22,4 Star Rating,1.5 tons,45 dB,Split,,White,Remote Control,230 Volts,1530 Watts,B00NKYNEG0,,,,42000.0,,,,,,,,,,3,7,3,6,0.0,0.0,0.0
"Daikin FTE50NRV16 R-22 Split AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Daikin-FTE50NRV16-Split-Rating-White/dp/B00NKYMYKM/ref=sr_1_946/253-6262204-8309246?ie=UTF8&qid=1485080812&s=kitchen&sr=1-946,Daikin,FTE50NRV16,3 Star Rating,1.5 tons,,Split,,White,Remote Control,230 Volts,1735 Watts,B00NKYMYKM,#639,"#6,00,770",,36700.0,,,,,,,,,,3,7,3,6,0.0,0.0,0.0
"Daikin FTKM35PRV16 Split AC (1 Ton, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Daikin-FTKM35PRV16-Split-Ton-White/dp/B00PASQNIU/ref=sr_1_868/254-5716398-6233006?ie=UTF8&qid=1485080812&s=kitchen&sr=1-868,Daikin,FTKM35PRV16,Inverter,1 tons,39 dB,Split,FTKM35PRV16,White,,230 Volts,964 Watts,B00PASQNIU,,,,40000.0,,,,,,,,,,3,7,3,6,0.0,0.0,0.0
"Daikin FTXS35EVMA Split AC (1 Ton, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Daikin-FTXS35EVMA-Split-Ton-White/dp/B00PASQ4LQ/ref=sr_1_873/254-5716398-6233006?ie=UTF8&qid=1485080812&s=kitchen&sr=1-873,Daikin,FTXS35EVMA,,1 tons,38 dB,Split,FTXS35EVMA,White,,230 Volts,1080 Watts,B00PASQ4LQ,,,,50500.0,,,,,,,,,,3,7,3,6,0.0,0.0,0.0
"Electrolux S18L5W Remote Control Split AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Electrolux-S18L5W-Remote-Control-Rating/dp/B01C6WI6QY/ref=sr_1_95/253-1610000-2851616?ie=UTF8&qid=1485079627&s=kitchen&sr=1-95,Electrolux,ES18M5C,5 Star Rating,1.5 tons,45 dB,Split,,White,Remote Control,230 Volts,5000 Watts,B01C6WI6QY,#100,"#1,03,654",,29399.0,19 reviews,"Intense summer forced me to go in for the first time ever ac for 2 rooms.My brand perception and image of Electrolux, not the sales pitch and the very reasonable price for the 5 star rated ac made me buy it . It was delivered very promptly and installed it on the top floor of the building. Unaware of the intricacies of ac installation and lack of advice from the generic ac installer I let them install the usual way on the sunshade with brackets. The noise from the outdoor unit kept us awake most of the night with the compressor kicking in and out struggling with the extreme temperatures. This started an on going email issue with Electroluxs customer service for almost 2 months. My point being that it was the installer/ company's primary duty to customer to recommend that the top floor installation be on the inside parapet wall on the door side to quieten the noise. Finally good business sense expected from a company of electrolux caliber prevailed and they reinstalled the acs. An avoidable effort had this recommendation been proffered in the first instance. My suggestion to Drill an additional hole to reroute the conduit to avoid unsightly over the wall placement as done now was over ruled by the latest installer under the excuse that the efficiency would be affected by too many bends of the conduit. The same one extra bend now used to relocate. May be he was not keen to go through the extra effort of drilling a 4 inch hole?I want to share my experience so companies and other customers install acs on the top most floor of the buildings on the roof side. THis in my case did bring down the noise level in the rooms by a whole 10 decibels to a whisper quiet level. Thanks to Electroluxs decision to give primacy to customer satisfaction over a few rupees and thus build loyalty.","Its a good buy and a 5 star rating at a cheaper rate. Something I liked very much is and helpful to all reading this review ; the copper pipes to the indoor unit enters it from back so U dont need to make any special arrangements to hide it unlike an LG split ac in my residence in which the copper pipes enter the machine from side and it looks shabby. The performance is good and the magic I liked it, the ac runs and u can switch off the display. so that the room remains dark. Standard installation charges are around 1700 rupees which are fair enough.","I have total more than 20 ACs in my 2 home and clinic.I have came across almost all brands.Among them Electrolux , I find very reasonably priced and perfect.Though I have 7 Daikin AC , but never buy it, very pathetic after sale service.Carrier is also good brand and also good after sales.","Have bought it from somewhere else, but have to say that this is the best ac one can get under 30k.U get get everything u need like1.5 ton cooling.Copper condenser(personally checked)Bigger outdoor unit5 star rating(only Electrolux provides it in this price)Little bit noisy but i think one can adjust thatAlso in my case the installation guy came the next day after the arrival.","Good cooling. Looks nice and elegant. Fast shipping by seller.Installation done within 24 hours by Electrolux. Was unhappy with the additional installation charges which were Rs.1500+taxes+Rs.750 for outside wall brackets. All in all around Rs.2500.Would have prefered to pay 'Cash on delivery', but the option was not available.",Electrolux Service is not Good...No one is coming for installation... Electrolux Service Engineer Name Kapil from Goa is a big lier...He knows to only cheat customers by saying he will be coming...But thing is he is not coming atall...Finally After seeing for 10 days I called Local Engineer for installation but unfortunately AC is not Working and there is no support from Electrolux,"I purchased from a local dealer,cooling is very effective,,nice product,,,,,,,cheap and best in india,,,,,",Very good product for reasonable price. All Cooper condenser tubing guarantee longer life and comparable bigger outer unit ensure faster cooling in lesser time. Performance of AC also depends on installation. Prompt and genuine installation service provided. Installer were knowledgeable and responsible person. I thanks Electrolux company for providing this product. It gives peace of mind and satisfaction.,2,2,3,3,4.0,0.0,0.0
"Electrolux ES12M5C Remote Control Split AC (1 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Electrolux-ES12M5C-Remote-Control-Rating/dp/B01C6WI6WI/ref=sr_1_60?ie=UTF8&qid=1485079701&s=kitchen&sr=1-60,Electrolux,ES12M5C,5 Star Rating,1 tons,43 dB,Split,,White,Remote Control,230 Volts,3420 Watts,B01C6WI6WI,#93,"#92,850",,25500.0,,,,,,,,,,2,2,3,3,0.0,0.0,0.0
"Electrolux ES24L3C Remote Control Split AC (2 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Electrolux-ES24L3C-Remote-Control-Rating/dp/B01C6WI6TQ/ref=sr_1_472/253-6029875-4538509?ie=UTF8&qid=1485080008&s=kitchen&sr=1-472,Electrolux,ES24L3C,3 Star Rating,2 tons,45 dB,Split,,White,Remote Control,230 Volts,6650 Watts,B01C6WI6TQ,,,,,,,,,,,,,,2,2,3,3,0.0,0.0,0.0
"Electrolux SP12P3-Split AC(1 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",http://www.amazon.in/Electrolux-SP12P3-Split-Star-Rating-White/dp/B017M3V7YA/ref=sr_1_503?ie=UTF8&qid=1485080079&s=kitchen&sr=1-503,Electrolux,SP12P3,3 Star,,37 dB,Split,SP12P3,White,,,1100 Watts,B017M3V7YA,,,,26300.0,,,,,,,,,,2,2,3,3,0.0,0.0,0.0
"Godrej GSC 18 CD 3 WOT Split AC (1.5 Ton, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Godrej-GSC-18-CD-WOT/dp/B00W9PJRL2/ref=sr_1_275/253-4305874-8829318?ie=UTF8&qid=1485079627&s=kitchen&sr=1-275,Godrej,GSC 18 CD 3 WOT,3 Star Rating,1.5 tons,,Split,GSC 18 CD3 WOT,white,Remote Control,230 Volts,1556 Watts,B00W9PJRL2,#333,"#3,26,741",,25800.0,2 reviews,compressor and fan makes much noise as compared to that of other.,Good one,,,,,,,0,2,3,0,0.0,0.0,0.0
"Godrej GSC 18 FG 8 MOG Split AC (1.5 Ton, 5 Star Rating, Black, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Godrej-GSC-18-FG-MOG/dp/B00XXQQOX0/ref=sr_1_167/254-1923933-2335556?ie=UTF8&qid=1485079627&s=kitchen&sr=1-167,Godrej,GSC 18 FG 8 MOG,5 Star Rating,1.5 tons,,Split,GSC 18 FG 8 MOG,Black,Remote Control,230 Volts,1258 Watts,B00XXQQOX0,#193,"#2,02,547",,54290.0,2 reviews,"I bought this ac just yesterday hence it is a bit too early to give any comments on its actual working. Stated to be one of the most energy efficient acs available in the market. In trial run, it did cool my 15x14 bed room in about 10 minutes. Looks pretty cool, indoor unit is compact, and the remote is a treat. Only con is the price... even at Rs. 38400 is a bit on the pricier side. 4 star is only because I am yet to really try it out. Will post after the summer trial is over.",Pls dont buy this ac. I buy this 3 ac unit and after 1 year the warranty ends up and all ac is start giving problem. Secondly the service provider of godrej company is too rude and nonsense people they dont know how to talk with customers. Third thing is godrej company provides very costly equipment at time of service. So i recommended that pls dont buy this product its indian company but quality they provide is worst and all ac condensor system is aluminum system.,,,,,,,0,2,3,0,1.0,0.0,0.0
"Godrej GSC12FR5WNT Split AC (1 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Godrej-GSC12FR5WNT-Split-Rating-Copper/dp/B00LMZC730/ref=sr_1_154/254-1923933-2335556?ie=UTF8&qid=1485079627&s=kitchen&sr=1-154,Godrej,GSC 12 FR 5 WNT,5 Star Rating,1 tons,42 dB,Split,GSC 12 FR 5 WNT,White,Remote Control,240 Volts,925 Watts,B00LMZC730,#164,"#1,77,635",,36600.0,4 reviews,,,,,,,,,0,2,3,0,0.0,0.0,0.0
"Godrej GSC 12 FG 8 MOG Split AC (1 Ton, 5 Star Rating, Maple, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Godrej-GSC-12-FG-MOG/dp/B00XXQSPXM/ref=sr_1_158/254-1923933-2335556?ie=UTF8&qid=1485079627&s=kitchen&sr=1-158,Godrej,GSC 12 FG 8 MOG,5 Star Rating,1 tons,,Split,GSC 12 FG 8 MOG,Maple,Remote Control,,841 Watts,B00XXQSPXM,#174,"#1,83,818",54290.0,34500.0,7 reviews,"This my first ac , I thought of buying this AC because of low power consumption, as the company mention it as diet AC. I reviewing this product after 1 1/2 month of useage. Amazon did the delivery within 2 day after ,so thumb up for Amazon.  Ac installation part - godrej customers care support sent the guys within 2hours of delivery of ac ,but due to my  ac outdoor unit fitting problem, I called them when it was sloved . Godrej guys are unskilled  not properly trained  guys doesn't know about the product ,they only know that  all ac is for cooling purpose only. Fitting part they are lazy guys only do the work for name sake ,they need all simply work ,as I don't known they say that we do the work as trained . fitting part was not good as excepted .DEMO PART - as this guys r unskilled they only know that ,how to set temperature n cooling mode on remote and last on /off ,this part I was more disappointed ,because they dosnt know about modes ,timer, functions ,they say refer the manual ,so I called godrej for demo ,holy s*** the demo guy was who fitted ac ( who knows nothing )  so bad godrej . at lest keep another guys who can give demo  about all the functions in ac . my friend  thought some function of timers so I can set it ,other function is searched on my own,  ABOUT COOLING PART- the ac did cool the room less than 10 min , good silent operation ,turbo mode for fast cooling is good part ,sleep mode does the job well as I wish ,last part POWER CONSUMPTION - as less as hair dryer, for daily night use of 8 hour (10 to 6) bill was only 400 to 500 more so 5 star for that ....",,,,,,,,0,2,3,0,1.0,0.0,0.0
"Godrej GSC18FG5WNG Split AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Godrej-GSC18FG5WNG-Split-Rating-Copper/dp/B00LMZC406/ref=sr_1_252/254-7146872-7562642?ie=UTF8&qid=1485079627&s=kitchen&sr=1-252,Godrej,GSC 18 FG 5 WNG,5 Star Rating,1.5 tons,46 dB,Split,,White,Remote Control,230 Volts,1380 Watts,B00LMZC406,#282,"#2,79,090",44450.0,31500.0,6 reviews,"Dear Ajay I have got it installed the next day I bought it & the technicians are also welll behaved. I am from Bilaspur,CG. I don't know why this happened to you in a metro. But I'm happy with the same AC.","I am suffering after buying Godrej Split AC.1. When the sales person wanted to book order, he wanted to confirm order then and there. Did not give us time to consider other options.2. Promised services are not provided. I had booked First mandatory service on 1st of April. Till 15th April there was no follow up, no call, no service. The call centre support is horrible. All they say is ""The complaint is about a different department. We will arrange a callback."" THE CALLBACK NEVER HAPPENS. It was only after spending hours calling for support and being tossed around to different executives did I get the mandatory dry service after abt 20 days.3. The products are sub standard. The remote control for AC stopped working within 6 months with very minimal use. It was not dropped or had any external damage. It just stopped working on its own and I had to buy a new one.4. The call centre support is horrible. When the remote went bad i tried calling the toll free number. For 1 hr 02 seconds i was holding the call just listening to the tape ""Your Call is important to us. Our Executive will attend you shortly.""!!5. Their sales team is a pain in the neck! They will harass you to the limit to buy extended service warranty. In spite of telling them that I am already frustrated with the Godrej Service and i dont want to buy any extended service, they keep calling again and again!!Bottomline..... GODREJ IS A PAIN IN THE NECK. NEVER EVER BUY ANY GODREJ APPLIANCES",Good AC... meets my requirement completely!,,,,,,0,2,3,0,0.0,0.0,0.0
"Godrej GSC12FG6BNG Split AC (1 Ton, 5 Star Rating, Black, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Godrej-GSC12FG6BNG-Split-Rating-Copper/dp/B00LMZC1YU/ref=sr_1_253/253-7395994-6868245?ie=UTF8&qid=1485081726&s=kitchen&sr=1-253,Godrej,GSC 12 FG 6 BNG,5 Star Rating,1 tons,42 dB,Split,GSC 12 FG 6 BNG,Black,Remote Control,230 Volts,912 Watts,B00LMZC1YU,#283,"#2,80,469",,43500.0,3 reviews,Excellent AC...,Very good AC. 1 ton is enough for 12*12 room.,Super,,,,,,0,2,3,0,0.0,0.0,0.0
"Godrej GSC 18 FGA5 WOG Split AC (1.5 Ton, 5 Star, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Godrej-GSC-18-FGA5-WOG/dp/B00VO97RJI/ref=sr_1_179/254-5034983-6176269?ie=UTF8&qid=1485081723&s=kitchen&sr=1-179,Godrej,GSC 18 FGA5 WOG,5 Star Rating,1.5 tons,48 dB,Split,GSC 18 FGA5 WOG,White,Remote Control,264 Volts,1408 Watts,B00VO97RJI,#197,"#2,11,118",,44450.0,11 reviews,IT IS GOOD AND GIVES FAST COOLING..BUT ATNIGHT TIME ..ITS UN COMFORT TO OPERATE WITH REMOTE.BECAUSE REMOTE WITHOUT LIGHTING.,"AC is efficient, silent and gives fast cooling. Godrej themselves will followup for installation and demo.  And you get free installation for this AC.",Remote with this AC is not back lit  as mentioned in detail of the product,its cool but current saving not enough,Ac is good gives fast cooling only thing is in night we cannot operate remote as it no back light in remote.,excellent working,,,0,2,3,0,3.0,1.0,0.0
"Godrej GSC18FG6BNG Split AC (1.5 Ton, 5 Star Rating, Black, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Godrej-GSC18FG6BNG-Split-Rating-Copper/dp/B00LMZC32A/ref=sr_1_328/255-4260654-1007340?ie=UTF8&qid=1485080007&s=kitchen&sr=1-328,Godrej,GSC 18 FG 6 BNG,5 Star Rating,1.5 tons,48 dB,Split,,Black,Remote Control,230 Volts,1350 Watts,B00LMZC32A,#345,"#3,34,296",,38199.0,5 reviews,,,,,,,,,0,2,3,0,0.0,0.0,0.0
"Godrej GSC12FG6BNG Split AC (1 Ton, 5 Star Rating, Black, Copper): Amazon.in: Home & Kitchen",http://www.amazon.in/Godrej-GSC12FG6BNG-Split-Rating-Copper/dp/B00UJ8W2ZY/ref=sr_1_633/253-6788738-0994037?ie=UTF8&qid=1485080232&s=kitchen&sr=1-633,Godrej,GSC 12 FG 6 BNG,5 Star Rating,1 tons,42 dB,Split,,Black,Remote Control,230 Volts,912 Watts,B00UJ8W2ZY,,,,32999.0,2 reviews,"This ac is running very good. Value for money. First I thougt I will buy Hitachi, then samsung. I just bought this. installation was free. I had to buy stand for outdoor unit. Cost me 950 rs. Customer support is good from godrej. - Delhi",Never buy godrej ac.Written warranty for compression is 5 or 10 year.But main part of compression is condensonor which is not valid in compression warranty.And mainCondensoner in ac is alluminium .Never buy alluminium condensoner ac.,,,,,,,0,2,3,0,0.0,0.0,0.0
"Haier 12G3W3 Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-12G3W3-Split-Rating-Aluminium/dp/B01G1C66DA/ref=sr_1_263/254-7146872-7562642?ie=UTF8&qid=1485079627&s=kitchen&sr=1-263,Haier,12G3W3,3 Star Rating,1 tons,,Split,,White,Remote Control,230 Volts,,B01G1C66DA,#327,"#3,24,837",29290.0,23450.0,2 reviews,"The worst after sales service, I am from Cochin.Even during the warranty period manufacturer is not willing to service.","Poorest of after sale services, bought 1st & the last product from haier.",,,,,,,0,2,0,0,0.0,0.0,0.0
"Haier 12G2W2 Split AC (1 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-12G2W2-Split-Rating-Aluminium/dp/B01G1C6612/ref=sr_1_136/255-9022543-9106847?ie=UTF8&qid=1485079627&s=kitchen&sr=1-136,Haier,12G2W2,2 Star Rating,1 tons,,Split,,White,Remote Control,230 Volts,,B01G1C6612,#198,"#2,11,707",27490.0,22450.0,,,,,,,,,,0,2,0,0,0.0,0.0,0.0
"Haier HSU-13CXAR3N Ether Split AC (1 Ton, 3 Star Rating, Red, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-HSU-13CXAR3N-Ether-Rating-Aluminium/dp/B00MOHLL8C/ref=sr_1_322/255-4260654-1007340?ie=UTF8&qid=1485080007&s=kitchen&sr=1-322,Haier,HSU-13CXAR3N,3 Star Rating,1 tons,33 dB,Split,,Red,,230 Volts,1100 Watts,B00MOHLL8C,#363,"#3,55,733",,31137.0,,,,,,,,,,0,2,0,0,0.0,0.0,0.0
"Haier HSU-19CXAS5N Jet Series Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-HSU-19CXAS5N-Split-Rating-Aluminium/dp/B00OTDLWII/ref=sr_1_887/253-2861641-6521521?ie=UTF8&qid=1485080576&s=kitchen&sr=1-887,Haier,HSU-19CXAS5N,5 Star Rating,1.5 tons,44 dB,Split,,White,,230 Volts,1440 Watts,B00OTDLWII,#444,"#4,16,159",,,1 review,Fast Cooling and Low noise! :),,,,,,,,0,2,0,0,1.0,0.0,0.0
"Haier HSU-19CXBW5N Jet Series Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-HSU-19CXBW5N-Split-Rating-Aluminium/dp/B00OTDLG6G/ref=sr_1_888/254-5716398-6233006?ie=UTF8&qid=1485080812&s=kitchen&sr=1-888,Haier,HSU-19CXBW5N,5 Star Rating,1.5 tons,44 dB,Split,,White,,230 Volts,1440 Watts,B00OTDLG6G,,,,,,,,,,,,,,0,2,0,0,0.0,0.0,0.0
"Haier HSU-13CXAS5N Jet Series Split AC (1 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-HSU-13CXAS5N-Split-Rating-Aluminium/dp/B00OTDM6K6/ref=sr_1_886/254-5716398-6233006?ie=UTF8&qid=1485080812&s=kitchen&sr=1-886,Haier,HSU-13CXAS5N,5 Star Rating,1 tons,40 dB,Split,,White,,230 Volts,1000 Watts,B00OTDM6K6,,,,,,,,,,,,,,0,2,0,0,0.0,0.0,0.0
"Haier HSU-19CXAS3N Jet Series Split AC (1.5 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-HSU-19CXAS3N-Split-Rating-Aluminium/dp/B00OTDMGCE/ref=sr_1_885/254-5716398-6233006?ie=UTF8&qid=1485080812&s=kitchen&sr=1-885,Haier,HSU-19CXAS3N,3 Star Rating,1.5 tons,44 dB,Split,,White,,230 Volts,1610 Watts,B00OTDMGCE,,,,,,,,,,,,,,0,2,0,0,0.0,0.0,0.0
"Haier HSU-18CK6B2N Eco Series Split AC (1.5 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-HSU-18CK6B2N-Split-Rating-Aluminium/dp/B00OTDR4ZI/ref=sr_1_880/254-5716398-6233006?ie=UTF8&qid=1485080812&s=kitchen&sr=1-880,Haier,HSU-18CK6B2N,2 Star Rating,1.5 tons,44 dB,Split,,White,,230 Volts,1669 Watts,B00OTDR4ZI,,,,,,,,,,,,,,0,2,0,0,0.0,0.0,0.0
"Haier HSU-12CK3W3N Energy Series Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-HSU-12CK3W3N-Energy-Rating-Aluminium/dp/B00OTDSJC0/ref=sr_1_878/254-5716398-6233006?ie=UTF8&qid=1485080812&s=kitchen&sr=1-878,Haier,HSU-12CK3W3N,3 Star Rating,1 tons,41 dB,Split,,White,,230 Volts,1050 Watts,B00OTDSJC0,#412,"#3,94,276",,25798.0,1 review,Very goodCooling slow,,,,,,,,0,2,0,0,0.0,1.0,0.0
"Haier HSU-18CKCS3N Energy Series Split AC (1.5 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-HSU-18CKCS3N-Energy-Rating-Aluminium/dp/B00OTDMZU2/ref=sr_1_883/254-5716398-6233006?ie=UTF8&qid=1485080812&s=kitchen&sr=1-883,Haier,HSU-18CKCS3N,3 Star Rating,1.5 tons,44 dB,Split,,White,,230 Volts,1545 Watts,B00OTDMZU2,#424,"#3,97,098",,30000.0,,,,,,,,,,0,2,0,0,0.0,0.0,0.0
"Haier HSU-18CK6G2N Eco Series Split AC (1.5 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-HSU-18CK6G2N-Split-Rating-Aluminium/dp/B00OTDNL3M/ref=sr_1_882/254-5716398-6233006?ie=UTF8&qid=1485080812&s=kitchen&sr=1-882,Haier,HSU-18CK6G2N,2 Star Rating,1.5 tons,44 dB,Split,,White,,230 Volts,1669 Watts,B00OTDNL3M,,,,,,,,,,,,,,0,2,0,0,0.0,0.0,0.0
"Haier HSU-19CXAR3N Ether Split AC (1.5 Ton, 3 Star Rating, Red, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-HSU-19CXAR3N-Ether-Rating-Aluminium/dp/B00OTDTNZC/ref=sr_1_876/254-5716398-6233006?ie=UTF8&qid=1485080812&s=kitchen&sr=1-876,Haier,HSU-19CXAR3N,3 Star Rating,1.5 tons,37 dB,Split,,Red,,230 Volts,1610 Watts,B00OTDTNZC,,,,,,,,,,,,,,0,2,0,0,0.0,0.0,0.0
"Haier HSU-19CXBW3N Jet Split AC (1.5 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-HSU-19CXBW3N-Split-Rating-Aluminium/dp/B00OTDT8Q6/ref=sr_1_877/254-5716398-6233006?ie=UTF8&qid=1485080812&s=kitchen&sr=1-877,Haier,HSU-19CXBW3N,3 Star Rating,1.5 tons,37 dB,Split,,White,,230 Volts,1800 Watts,B00OTDT8Q6,,,,,,,,,,,,,,0,2,0,0,0.0,0.0,0.0
"Haier HSU-13CXAS3N Jet Series Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-HSU-13CXAS3N-Split-Rating-Aluminium/dp/B00OTDMOQC/ref=sr_1_884/254-5716398-6233006?ie=UTF8&qid=1485080812&s=kitchen&sr=1-884,Haier,HSU-13CXAS3N,3 Star Rating,1 tons,40 dB,Split,,White,,230 Volts,1110 Watts,B00OTDMOQC,,,,,,,,,,,,,,0,2,0,0,0.0,0.0,0.0
"Haier HSU-18CKAG3N Gold Split AC (1.5 Ton, 3 Star Rating, Gold, Aluminium): Amazon.in: Home & Kitchen",http://www.amazon.in/Haier-HSU-18CKAG3N-Split-Rating-Aluminium/dp/B00OTDV1UC/ref=sr_1_875/254-5716398-6233006?ie=UTF8&qid=1485080812&s=kitchen&sr=1-875,Haier,HSU-18CKAG3N,3 Star Rating,1.5 tons,44 dB,Split,,Gold,,230 Volts,1545 Watts,B00OTDV1UC,,,,,,,,,,,,,,0,2,0,0,0.0,0.0,0.0
